Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,Monthly_AI_Usage_Hours,Productivity_Gain,Satisfaction_Score,AI_Investment_USD,Cost_Savings_USD
6197,Retail,Large,3728,Gemini,2023,199,15.64,6.13,50915,86749
6198,Manufacturing,Small,307,ChatGPT,2022,171,23.26,8.11,125216,195621
6199,Manufacturing,Small,217,Gemini,2024,49,45.2,9.31,90171,160667
6200,Healthcare,Large,2922,Claude,2021,62,44.43,9.16,8953,45532
6201,Retail,Small,343,Copilot,2021,105,44.89,7.28,94611,139401
6202,IT,Large,1764,ChatGPT,2023,194,31.2,6.2,89276,175451
6203,Education,Small,253,ChatGPT,2025,64,28.62,7.38,140873,225562
6204,Healthcare,Small,299,ChatGPT,2024,107,24.94,9.03,43865,148766
6205,Finance,Medium,1340,Copilot,2021,67,43.88,9.27,108983,123216
6206,Manufacturing,Medium,1100,ChatGPT,2024,200,12.13,8.65,73052,87526
6207,Finance,Large,4510,Copilot,2024,152,27.22,9.38,35616,111495
6208,Healthcare,Large,2662,ChatGPT,2024,96,26.71,8.01,127441,171216
6209,Manufacturing,Large,4425,ChatGPT,2025,80,27.79,6.35,66986,118205
6210,Finance,Large,3633,ChatGPT,2024,167,27.44,7.27,52719,152317
6211,Education,Small,158,Claude,2024,148,29.12,8.71,148193,227750
6212,Retail,Large,4010,Gemini,2023,63,41.15,6.02,93830,207702
6213,Healthcare,Small,338,ChatGPT,2022,179,35.62,6.59,136622,198427
6214,IT,Small,119,ChatGPT,2022,93,14.8,8.42,46661,70339
6215,Retail,Medium,1036,ChatGPT,2023,163,44.37,9.11,95917,163453
6216,Finance,Small,123,ChatGPT,2022,88,47.66,8.28,107073,157106
6217,Retail,Medium,938,Copilot,2021,108,10.02,7.6,66019,147535
6218,Retail,Large,4323,Claude,2024,99,27.06,8.3,89064,146163
6219,Finance,Large,4792,Claude,2023,100,29.63,7.84,42666,51131
6220,Retail,Small,475,Gemini,2022,174,43.51,8.0,40679,135509
6221,Manufacturing,Large,4482,ChatGPT,2022,65,47.45,8.46,93990,131092
6222,Healthcare,Large,3271,ChatGPT,2025,133,32.32,8.16,121201,184890
6223,Manufacturing,Small,387,ChatGPT,2023,41,28.02,7.78,48438,138108
6224,Healthcare,Medium,693,Copilot,2024,179,42.54,9.68,83655,185698
6225,Healthcare,Medium,882,ChatGPT,2021,37,25.39,9.33,65039,111747
6226,Education,Small,270,Copilot,2024,58,34.82,7.08,54852,139775
6227,IT,Large,4568,Gemini,2023,76,14.44,8.52,138714,156735
6228,Retail,Small,483,Gemini,2023,174,27.19,7.6,75978,105736
6229,Healthcare,Small,92,ChatGPT,2024,38,41.54,9.22,45292,154981
6230,Retail,Large,2196,ChatGPT,2021,95,12.52,8.78,136872,246389
6231,Education,Medium,554,Claude,2021,28,30.18,7.52,50050,83992
6232,Manufacturing,Medium,966,Claude,2022,152,39.12,6.27,71976,165008
6233,Healthcare,Small,216,Claude,2024,142,45.33,6.0,121061,141686
6234,IT,Medium,838,ChatGPT,2024,49,14.93,7.92,38252,58650
6235,IT,Medium,1297,Copilot,2023,154,40.79,7.88,49908,143351
6236,Healthcare,Large,3629,Gemini,2024,72,18.08,6.95,27802,144784
6237,Retail,Medium,1363,ChatGPT,2024,168,21.45,9.98,104574,150451
6238,Healthcare,Large,4985,ChatGPT,2025,158,20.31,7.11,111224,167923
6239,Retail,Large,4120,ChatGPT,2023,49,12.02,9.15,58206,155581
6240,Finance,Medium,805,Claude,2022,137,38.75,6.7,58762,160394
6241,Education,Medium,1416,Copilot,2023,133,36.12,7.97,95144,121696
6242,Manufacturing,Medium,1007,Gemini,2024,100,32.41,6.94,61590,149276
6243,IT,Small,64,ChatGPT,2021,34,39.24,6.9,103525,134457
6244,Manufacturing,Medium,933,ChatGPT,2023,121,39.55,7.22,143112,184330
6245,Retail,Large,2571,ChatGPT,2021,80,10.01,7.63,50736,141708
6246,Education,Small,72,ChatGPT,2021,136,31.91,7.75,38864,129049
6247,Manufacturing,Large,3028,Claude,2023,119,11.37,9.79,108613,192562
6248,Education,Small,181,ChatGPT,2023,160,18.38,8.52,118723,135122
6249,Education,Medium,765,ChatGPT,2022,35,25.53,9.56,106177,183997
6250,IT,Medium,1427,Copilot,2025,59,37.34,6.91,59148,85945
6251,Finance,Large,4231,Claude,2025,190,36.08,6.09,53557,115608
6252,Healthcare,Small,366,Gemini,2024,200,24.5,6.0,17860,113763
6253,IT,Large,3049,Gemini,2021,121,35.73,8.39,138879,161873
6254,Retail,Medium,1166,Gemini,2022,194,38.1,9.87,149005,228282
6255,Manufacturing,Small,114,Gemini,2023,180,16.73,7.98,118391,197456
6256,Healthcare,Medium,601,Claude,2022,151,35.48,8.56,65280,76458
6257,IT,Small,89,ChatGPT,2025,107,36.64,7.18,35833,74446
6258,IT,Large,3051,ChatGPT,2022,116,12.03,8.72,63670,132082
6259,Manufacturing,Medium,1132,Claude,2025,118,12.57,9.22,18922,31956
6260,Healthcare,Small,155,Gemini,2022,52,26.56,9.5,68152,148988
6261,IT,Medium,1177,ChatGPT,2022,67,40.46,9.38,123032,190096
6262,Retail,Small,338,Claude,2024,152,48.46,8.15,70776,126532
6263,IT,Medium,788,Claude,2024,155,28.55,6.89,116084,142369
6264,IT,Large,2682,Copilot,2025,75,17.46,8.76,54732,121499
6265,Education,Small,184,Claude,2021,147,39.91,8.72,16443,44577
6266,Education,Large,3635,Copilot,2022,68,29.23,8.95,118547,230287
6267,Retail,Small,372,Copilot,2025,171,26.94,7.21,80925,180309
6268,Manufacturing,Medium,915,ChatGPT,2025,193,20.23,9.1,126705,164220
6269,Education,Medium,772,Gemini,2023,110,18.57,7.8,24960,141723
6270,Retail,Medium,556,Claude,2021,166,10.69,6.96,27635,45702
6271,Healthcare,Small,315,ChatGPT,2022,124,32.84,9.51,62319,140760
6272,Healthcare,Large,2491,ChatGPT,2025,41,10.34,8.29,85218,152869
6273,Finance,Large,3032,Copilot,2025,35,39.76,6.71,73773,119779
6274,Retail,Small,410,Claude,2021,163,47.07,8.15,95807,170262
6275,IT,Small,208,Copilot,2024,107,15.63,8.32,115433,176404
6276,Education,Large,2742,Gemini,2023,118,25.59,6.98,135393,145001
6277,Education,Medium,1424,Copilot,2024,194,10.65,7.03,87086,160479
6278,Education,Medium,657,ChatGPT,2023,130,43.37,9.83,24922,41776
6279,Education,Medium,575,ChatGPT,2023,114,20.55,7.99,68697,74086
6280,Healthcare,Small,394,ChatGPT,2025,58,48.58,9.67,122984,172858
6281,Education,Large,2852,Copilot,2022,106,33.13,6.76,103236,176595
6282,Finance,Large,2456,Gemini,2023,175,28.93,7.72,114111,133819
6283,IT,Small,172,Claude,2024,166,15.59,7.43,53123,146924
6284,Healthcare,Medium,1145,Claude,2024,147,11.64,7.93,91805,166329
6285,Retail,Medium,1389,Claude,2025,53,33.55,9.98,33806,105070
6286,IT,Large,2425,ChatGPT,2025,70,22.29,8.5,121640,147767
6287,Education,Medium,1379,ChatGPT,2023,171,19.08,7.48,120037,144846
6288,Healthcare,Large,2455,Gemini,2022,177,45.24,8.98,52504,73722
6289,IT,Medium,1210,Gemini,2021,24,30.27,7.42,122045,169130
6290,Healthcare,Small,275,Copilot,2024,50,24.53,8.23,98830,192152
6291,Education,Small,173,Claude,2023,133,31.93,9.96,148837,177276
6292,Manufacturing,Small,106,Gemini,2022,132,24.55,6.96,55896,140606
6293,Education,Small,88,Gemini,2021,58,41.24,6.31,84131,133017
6294,Manufacturing,Large,2903,ChatGPT,2025,199,28.44,6.28,134260,221265
6295,Manufacturing,Large,3229,ChatGPT,2025,155,19.88,9.14,116037,136132
6296,Retail,Large,1942,ChatGPT,2024,58,14.32,6.04,14722,79921
6297,Education,Medium,1206,ChatGPT,2025,167,13.45,6.86,22531,135982
6298,IT,Small,283,Copilot,2025,177,45.79,6.38,21191,92600
6299,Education,Large,1778,Gemini,2022,125,45.19,8.57,18947,41590
6300,Finance,Medium,668,Gemini,2021,167,43.22,6.83,123009,155561
6301,Education,Small,107,ChatGPT,2025,90,24.4,7.55,62571,117683
6302,Finance,Medium,618,Gemini,2025,110,13.78,7.67,32446,107747
6303,Healthcare,Small,113,ChatGPT,2022,180,26.15,9.82,136782,234528
6304,Retail,Large,4898,Gemini,2022,32,43.24,7.13,61128,104275
6305,Education,Medium,1189,Copilot,2025,182,35.82,8.37,95033,152497
6306,Education,Medium,951,Gemini,2023,42,12.87,8.55,114409,172308
6307,Retail,Small,295,Copilot,2022,102,30.4,7.32,103328,135872
6308,IT,Large,1658,ChatGPT,2023,46,44.0,9.11,53193,170080
6309,Finance,Large,1978,ChatGPT,2021,75,17.59,9.78,67964,96210
6310,Retail,Small,497,Claude,2022,56,43.08,8.67,8361,68670
6311,Healthcare,Small,279,Gemini,2024,95,22.37,7.36,118300,233553
6312,Finance,Large,1961,Claude,2023,132,28.71,6.69,52799,65838
6313,IT,Large,4214,Gemini,2024,153,46.65,9.21,146932,219745
6314,IT,Large,2591,ChatGPT,2021,63,20.08,7.22,92758,117626
6315,Finance,Small,162,Copilot,2021,89,45.81,9.17,27615,80684
6316,Manufacturing,Small,244,Claude,2021,136,46.37,9.86,104672,214118
6317,Retail,Medium,838,Copilot,2024,50,14.51,7.6,106801,165862
6318,Healthcare,Small,393,Claude,2024,84,19.45,9.12,41249,155987
6319,Education,Large,2423,Claude,2024,133,22.19,7.44,145273,153797
6320,Finance,Large,3299,ChatGPT,2024,175,42.16,6.05,92135,112157
6321,Retail,Large,1729,Copilot,2022,107,46.41,8.93,133074,240494
6322,Manufacturing,Small,71,ChatGPT,2021,143,31.02,9.86,140382,190672
6323,Healthcare,Large,4981,Copilot,2023,67,23.78,7.36,54587,144679
6324,Education,Small,342,Copilot,2024,161,21.09,6.52,44567,118319
6325,IT,Large,2701,Claude,2024,116,23.62,7.18,145441,204586
6326,Healthcare,Small,101,Gemini,2022,96,36.0,6.01,27631,91767
6327,IT,Small,91,Gemini,2022,129,42.78,9.87,111324,136019
6328,Healthcare,Medium,558,Copilot,2023,38,11.73,8.45,97359,135023
6329,Retail,Medium,649,ChatGPT,2024,88,15.85,8.18,149427,201459
6330,Retail,Medium,1482,Copilot,2023,53,43.92,6.41,83641,110705
6331,Manufacturing,Large,4237,Claude,2023,68,47.11,8.54,111213,159410
6332,Manufacturing,Small,455,Copilot,2021,74,11.91,9.63,138606,195849
6333,IT,Medium,1097,Copilot,2021,68,31.37,9.14,115014,210624
6334,Education,Medium,502,Gemini,2023,97,14.36,7.27,93706,205725
6335,Manufacturing,Small,394,ChatGPT,2023,106,13.5,8.72,26332,75578
6336,Retail,Medium,1349,Claude,2022,159,28.01,8.12,97532,207744
6337,Manufacturing,Medium,1427,ChatGPT,2023,181,45.41,7.8,134263,193097
6338,Retail,Small,418,Gemini,2024,182,14.14,8.88,60855,132866
6339,Retail,Small,312,Gemini,2023,184,42.07,7.35,65688,94800
6340,IT,Medium,975,ChatGPT,2022,78,31.2,8.95,12447,98730
6341,IT,Small,276,Claude,2021,113,36.84,8.01,68767,90615
6342,Finance,Medium,874,Claude,2021,36,26.23,9.47,68750,180839
6343,Finance,Small,135,Claude,2023,73,11.33,7.71,60549,77104
6344,Retail,Small,397,Copilot,2021,103,10.12,9.36,33170,81505
6345,Healthcare,Large,3660,ChatGPT,2023,166,38.16,8.48,146484,180942
6346,IT,Medium,676,Copilot,2025,62,43.5,7.2,102426,195394
6347,Finance,Small,465,Gemini,2024,98,19.47,7.46,117215,132604
6348,Education,Large,3138,Claude,2024,176,30.62,7.4,99552,180939
6349,IT,Medium,1338,Gemini,2022,94,22.14,9.5,50800,113181
6350,Healthcare,Medium,985,ChatGPT,2021,68,23.13,8.15,80766,110366
6351,Finance,Medium,1064,Claude,2021,119,20.01,7.26,29819,72090
6352,Finance,Small,388,ChatGPT,2025,29,13.01,9.98,30435,127503
6353,Retail,Large,2860,Claude,2021,146,25.61,9.02,80953,184118
6354,Finance,Medium,1057,Claude,2021,132,31.04,9.26,26070,109165
6355,Manufacturing,Large,1851,Gemini,2025,138,29.36,8.08,98806,164819
6356,Manufacturing,Large,2611,Claude,2024,91,46.37,7.28,66723,114781
6357,Education,Medium,663,Gemini,2021,92,23.82,9.09,19959,34916
6358,Manufacturing,Large,4588,ChatGPT,2023,85,45.43,7.94,8037,60126
6359,Retail,Small,433,Gemini,2023,149,34.17,6.85,71678,150967
6360,Healthcare,Large,3550,Copilot,2025,60,11.33,9.98,145863,194198
6361,Education,Small,236,Claude,2023,131,18.28,8.76,34008,143958
6362,IT,Small,463,Gemini,2025,41,41.15,9.25,90819,197449
6363,Manufacturing,Large,4646,Gemini,2025,47,49.74,8.81,7917,51311
6364,IT,Medium,853,Gemini,2022,24,27.62,9.75,54457,70926
6365,Retail,Small,426,ChatGPT,2024,181,12.68,9.29,47961,153763
6366,Finance,Medium,798,ChatGPT,2025,130,39.03,7.04,47254,117364
6367,Healthcare,Small,89,ChatGPT,2023,182,36.07,8.92,17610,45553
6368,Healthcare,Large,4889,Copilot,2023,105,36.17,7.93,13279,129915
6369,Healthcare,Large,3947,Claude,2023,49,36.44,7.95,36806,148203
6370,Healthcare,Large,4837,ChatGPT,2024,164,44.76,7.87,59464,132179
6371,Finance,Medium,881,ChatGPT,2021,148,34.81,7.22,126302,193545
6372,Manufacturing,Medium,723,Copilot,2022,199,33.48,7.52,66203,75185
6373,Healthcare,Small,450,Gemini,2021,165,30.21,9.37,84201,161063
6374,Finance,Large,4275,Gemini,2022,109,37.29,6.76,5754,122957
6375,Manufacturing,Small,408,Copilot,2021,92,46.0,6.93,135241,199141
6376,Manufacturing,Small,287,Copilot,2023,197,26.14,8.65,79849,126729
6377,Education,Medium,895,Copilot,2021,147,29.42,6.55,74267,165882
6378,Finance,Medium,730,Copilot,2022,116,32.23,8.28,122441,216418
6379,Finance,Small,376,Claude,2021,191,42.05,6.0,14804,90912
6380,Education,Small,394,Copilot,2022,139,40.83,8.41,7765,79645
6381,IT,Large,1725,Copilot,2021,175,13.35,7.49,83554,94747
6382,Retail,Small,413,Gemini,2025,166,26.88,9.18,85392,108063
6383,Retail,Medium,1222,Gemini,2024,60,47.03,8.98,7686,45014
6384,Healthcare,Small,451,Gemini,2022,138,48.99,8.89,20512,38539
6385,Retail,Medium,1105,Copilot,2024,26,21.44,6.65,126715,146025
6386,IT,Medium,997,Copilot,2025,33,15.58,7.81,139577,242323
6387,Healthcare,Large,4808,Claude,2024,70,25.27,6.66,63304,169665
6388,IT,Large,4775,Claude,2021,177,44.55,8.06,9653,94144
6389,Finance,Large,2426,Claude,2025,179,24.76,9.47,59967,141903
6390,IT,Large,2869,Copilot,2022,172,48.48,6.23,109140,137310
6391,Education,Small,197,Copilot,2023,28,31.06,9.2,146995,175409
6392,Education,Medium,783,Gemini,2021,137,13.76,6.11,64754,92905
6393,IT,Small,134,Claude,2023,199,47.7,8.83,22055,57379
6394,Retail,Medium,838,ChatGPT,2024,151,13.33,7.62,25530,118581
6395,Manufacturing,Medium,1227,ChatGPT,2022,134,13.22,6.66,121184,234895
6396,Manufacturing,Medium,576,Copilot,2022,95,49.5,8.84,9254,102046
6397,Retail,Medium,1257,ChatGPT,2023,144,18.89,7.98,107899,210730
6398,Retail,Medium,943,Gemini,2024,37,16.6,8.63,16419,38079
6399,Retail,Medium,1454,Copilot,2022,196,12.88,7.49,45427,105916
6400,Retail,Large,1747,Gemini,2021,129,16.65,8.35,79609,126010
6401,Finance,Medium,715,Claude,2023,147,11.4,9.25,29805,40357
6402,Finance,Medium,773,Gemini,2022,59,26.13,7.16,148755,191365
6403,IT,Small,261,ChatGPT,2023,26,43.85,8.43,62941,88742
6404,IT,Small,57,Claude,2023,53,10.64,8.49,57316,89922
6405,Retail,Medium,934,Gemini,2023,21,22.97,7.87,11773,114972
6406,Healthcare,Large,4661,Copilot,2025,163,22.41,7.78,56119,150732
6407,Education,Medium,1183,Copilot,2024,34,33.4,7.18,99973,116118
6408,Education,Large,4789,Claude,2024,148,10.85,8.19,72933,175742
6409,Healthcare,Medium,524,Claude,2021,35,41.26,7.3,79557,191821
6410,Manufacturing,Small,290,Gemini,2022,37,45.58,9.47,63589,84144
6411,Education,Small,486,Claude,2025,29,45.35,6.03,77016,196921
6412,IT,Small,248,Copilot,2025,31,24.32,8.56,52142,140068
6413,Education,Medium,539,Gemini,2025,27,34.44,7.69,56258,152185
6414,Education,Medium,570,Gemini,2024,27,46.51,6.62,136690,250534
6415,Education,Large,3711,Gemini,2023,185,43.45,9.68,54308,145942
6416,Retail,Medium,1440,ChatGPT,2021,62,14.62,8.38,140346,248392
6417,Retail,Medium,633,Copilot,2022,52,13.27,9.51,122147,157794
6418,Manufacturing,Small,369,Gemini,2025,177,21.85,7.69,110400,182289
6419,IT,Medium,1390,Claude,2024,187,40.41,9.76,67212,116212
6420,Healthcare,Large,3158,ChatGPT,2022,169,30.12,9.33,45275,69398
6421,Manufacturing,Medium,1340,Gemini,2023,153,43.08,7.6,117596,208464
6422,Manufacturing,Large,2202,Copilot,2025,58,19.56,7.89,121783,175403
6423,Healthcare,Large,4978,Gemini,2025,197,11.87,9.03,85296,194316
6424,Education,Medium,943,ChatGPT,2023,39,12.88,6.73,60993,129788
6425,Healthcare,Large,2883,Gemini,2024,59,18.39,8.29,15554,32289
6426,IT,Small,103,ChatGPT,2021,124,12.29,8.02,7262,98377
6427,Manufacturing,Large,3021,Copilot,2022,119,42.01,6.05,70055,180151
6428,Education,Large,4193,Gemini,2024,158,22.84,9.5,115784,202851
6429,Healthcare,Medium,1483,Claude,2023,64,42.42,9.8,90278,152632
6430,Manufacturing,Small,214,ChatGPT,2025,138,29.14,6.51,78051,182956
6431,Healthcare,Large,3365,Copilot,2023,65,35.26,7.47,148338,268215
6432,Finance,Small,173,Claude,2025,34,30.92,6.19,38311,76919
6433,Finance,Small,348,Copilot,2024,199,10.64,8.34,114672,213968
6434,Education,Small,95,Gemini,2024,82,46.24,7.2,128166,160374
6435,Healthcare,Large,3403,Copilot,2024,47,37.92,6.2,50666,87584
6436,Manufacturing,Medium,1200,Claude,2025,93,13.32,6.16,69558,162480
6437,IT,Large,2907,Gemini,2021,93,28.38,6.16,42677,160612
6438,Finance,Large,4629,Claude,2021,35,42.63,9.55,111484,177989
6439,Retail,Medium,887,ChatGPT,2021,26,27.73,7.19,134545,151263
6440,Manufacturing,Large,2885,Claude,2022,77,26.99,8.3,29737,117480
6441,Retail,Small,342,Claude,2021,94,12.34,6.58,147924,248232
6442,Manufacturing,Small,104,Claude,2022,188,14.98,9.09,131222,245010
6443,Finance,Medium,621,Gemini,2023,117,13.65,7.18,28250,109565
6444,Healthcare,Medium,713,Copilot,2023,113,37.05,7.6,131267,141930
6445,Retail,Small,74,Claude,2021,97,39.14,7.12,102147,108204
6446,IT,Large,1768,Copilot,2021,181,25.09,6.08,47832,56641
6447,IT,Medium,660,ChatGPT,2025,191,32.4,8.03,11793,40527
6448,Finance,Large,2359,Gemini,2024,108,44.27,9.3,15850,37895
6449,Manufacturing,Medium,1482,Claude,2024,49,17.12,7.79,141405,258045
6450,Healthcare,Large,2505,Claude,2025,175,42.39,6.66,55558,161376
6451,Healthcare,Medium,606,Gemini,2024,129,18.44,7.5,36831,75928
6452,Education,Large,4837,ChatGPT,2022,108,17.89,6.8,47448,142550
6453,IT,Medium,1487,ChatGPT,2025,198,42.04,9.86,31136,38364
6454,Education,Medium,868,Copilot,2025,174,35.48,7.84,138654,179743
6455,Healthcare,Large,1672,Copilot,2024,186,25.7,9.57,34822,41739
6456,Education,Large,1795,Copilot,2022,38,45.84,8.94,102309,142226
6457,Education,Small,475,Claude,2023,118,44.69,9.08,26899,88587
6458,Education,Medium,1134,Copilot,2024,85,10.16,8.2,106322,220299
6459,IT,Medium,1250,ChatGPT,2024,135,42.32,7.5,121506,187667
6460,Healthcare,Small,108,Copilot,2023,189,14.81,7.0,64941,155441
6461,Finance,Small,223,Copilot,2022,105,40.13,7.43,23865,62189
6462,Manufacturing,Large,2193,ChatGPT,2023,30,37.41,8.44,112842,199368
6463,Retail,Large,3960,ChatGPT,2023,166,15.83,9.01,53541,112195
6464,Retail,Large,2830,Gemini,2021,90,25.84,9.12,89662,108327
6465,Finance,Small,386,Claude,2025,197,45.67,9.52,110801,135552
6466,Education,Small,164,Claude,2022,180,39.72,6.58,103298,188597
6467,Education,Small,466,Copilot,2025,70,38.15,6.16,10269,88280
6468,Manufacturing,Medium,1050,Claude,2024,90,41.78,9.39,89934,161577
6469,Healthcare,Small,230,Copilot,2025,125,13.16,8.32,100410,123323
6470,Education,Medium,864,Copilot,2024,194,26.31,8.56,139574,220960
6471,IT,Small,195,Gemini,2024,127,31.78,7.42,105045,180197
6472,Education,Small,405,ChatGPT,2024,131,26.75,9.73,105680,176443
6473,Retail,Small,379,Copilot,2025,112,23.25,6.61,48698,69718
6474,Healthcare,Medium,1333,Copilot,2021,22,36.68,8.34,52125,76851
6475,IT,Small,52,Gemini,2022,30,13.82,8.91,77231,85260
6476,Retail,Large,3531,Claude,2025,110,41.43,7.08,12865,108212
6477,Finance,Medium,1029,ChatGPT,2025,184,16.46,7.52,114271,196690
6478,Healthcare,Large,2565,Copilot,2021,111,23.38,6.71,148052,174279
6479,Education,Large,2195,Claude,2021,126,37.0,7.12,17167,22833
6480,Manufacturing,Medium,1412,ChatGPT,2025,191,20.56,8.26,23525,54671
6481,Finance,Small,218,Copilot,2025,198,33.38,9.44,105847,149766
6482,Education,Medium,750,Copilot,2022,126,28.88,7.03,14452,68274
6483,Retail,Medium,1332,Claude,2022,165,48.19,7.59,140024,180848
6484,IT,Small,373,Claude,2022,32,48.68,9.29,139503,199429
6485,Finance,Large,3058,Gemini,2022,67,28.12,7.98,86572,166205
6486,Education,Large,2586,Copilot,2023,21,26.28,8.82,10617,76634
6487,IT,Large,2639,Copilot,2024,99,21.11,7.3,8783,27650
6488,Healthcare,Large,1796,Gemini,2023,63,40.67,7.98,123638,205537
6489,Manufacturing,Small,76,Claude,2024,119,18.78,8.44,60945,158007
6490,Manufacturing,Medium,802,Gemini,2022,126,22.44,8.21,32504,88816
6491,Healthcare,Medium,960,Claude,2021,140,30.76,9.3,87070,164791
6492,Healthcare,Medium,770,Copilot,2024,151,45.21,6.17,143304,151135
6493,Retail,Large,3160,Gemini,2021,93,19.73,8.85,116969,213674
6494,Manufacturing,Large,4126,Claude,2024,91,22.87,7.12,51594,148607
6495,Retail,Large,4073,ChatGPT,2024,43,46.58,6.66,50347,129356
6496,Retail,Small,343,Gemini,2025,186,24.18,9.97,136350,222387
6497,Finance,Small,96,ChatGPT,2023,171,35.41,8.74,115172,227164
6498,Education,Small,129,Claude,2023,181,45.27,8.19,122814,148432
6499,Finance,Large,2543,Gemini,2024,193,38.04,9.83,14930,132413
6500,Retail,Small,435,Claude,2025,197,25.32,8.2,115362,217914
6501,Healthcare,Large,2944,Claude,2021,147,41.33,7.29,38822,137870
6502,Retail,Medium,1354,Copilot,2025,90,18.7,6.7,81435,107360
6503,Retail,Large,2095,Gemini,2021,62,31.75,9.38,32224,140995
6504,Healthcare,Small,248,Claude,2022,98,10.94,6.38,54759,130925
6505,Finance,Medium,1140,Gemini,2022,67,25.47,8.34,78312,178568
6506,Education,Small,355,Claude,2024,154,14.94,7.95,59176,137939
6507,IT,Small,275,ChatGPT,2021,149,49.44,8.15,59965,109555
6508,Healthcare,Small,264,Copilot,2024,38,37.32,7.59,20600,94873
6509,IT,Medium,716,Claude,2023,106,43.57,6.49,97657,174482
6510,Retail,Small,296,ChatGPT,2024,50,21.28,6.27,33582,81858
6511,Manufacturing,Small,440,ChatGPT,2023,193,11.27,8.25,120702,140077
6512,Retail,Large,3120,Claude,2025,41,25.52,7.57,12683,118092
6513,Manufacturing,Small,485,ChatGPT,2021,20,20.1,6.29,109154,148991
6514,Finance,Large,4598,Copilot,2022,138,24.94,6.68,73661,100022
6515,Healthcare,Large,4061,Copilot,2022,165,24.98,9.73,66228,185943
6516,Finance,Medium,1442,ChatGPT,2023,192,14.9,9.48,106545,220903
6517,Retail,Small,276,Gemini,2023,38,34.12,6.45,74964,114256
6518,Manufacturing,Medium,1269,Copilot,2024,121,34.08,9.63,33275,45089
6519,Healthcare,Small,211,ChatGPT,2023,200,46.03,8.55,57458,123924
6520,Retail,Medium,1056,Claude,2022,58,21.11,6.4,99563,180797
6521,Education,Small,193,Gemini,2024,168,49.72,9.13,117678,155858
6522,Finance,Large,4777,Copilot,2025,38,46.33,9.86,106802,131020
6523,IT,Large,3366,Copilot,2024,161,36.22,7.95,94677,132191
6524,IT,Medium,754,Claude,2022,56,48.99,6.94,49197,159286
